state_abbr,state_name,variable,date,year,month_num,month_abbr,count,count_est_float,rolling_12mo_count,source_value_type,period,percent_complete,percent_pending_investigation,count_is_estimated,estimation_method
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,80,79.75,,missing,12 month-ending,100,1.40628470857612,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,116,116.08333333333333,227.0,data_value,12 month-ending,100,0.0105706010443754,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,15,15.166666666666664,80.0,data_value,12 month-ending,100,0.0142694063926941,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,48,48.08333333333333,257.0,data_value,12 month-ending,100,0.370918218696071,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,4,3.75,252.0,data_value,12 month-ending,100,0.103057368601855,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,6,6.416666666666666,61.0,data_value,12 month-ending,100,0.0352009386916984,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,1,1.0,30.0,data_value,12 month-ending,100,0.0043051489581539,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,73,73.33333333333334,375.0,data_value,12 month-ending,100,0.309032879071888,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,141,140.66666666666669,924.0,data_value,12 month-ending,100,0.0059186606916377,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,0,0.0,89.0,data_value,12 month-ending,100,0.023597891921655,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,0,0.0,34.0,data_value,12 month-ending,100,0.0226269940038466,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,8,8.0,115.0,data_value,12 month-ending,100,0.029165856503986,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,19,18.75,158.0,data_value,12 month-ending,100,0.034809093875775,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,18,17.666666666666668,183.0,data_value,12 month-ending,100,0.176187474932676,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,17,17.25,63.0,data_value,12 month-ending,100,0.338237781160156,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,55,54.75,217.0,data_value,12 month-ending,100,0.0434411604995733,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,4,3.75,27.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,0,0.41666666666666696,68.0,data_value,12 month-ending,100,0.0055910691987997,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-06-01,2015,6,JUN,29,28.66666666666667,167.0,data_value,12 month-ending,100,0.212065153634436,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,30,29.83333333333333,146.0,data_value,12 month-ending,100,0.0163334640010453,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,12,12.333333333333334,17.0,data_value,12 month-ending,100,0.141143260409315,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,24,24.416666666666668,,missing,12 month-ending,100,0.0887566567492562,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,6,5.666666666666666,39.0,data_value,12 month-ending,100,0.0101183851057371,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,79,79.08333333333333,164.0,data_value,12 month-ending,100,0.0257199196014365,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,80,79.75,,missing,12 month-ending,100,1.41156839040338,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,91,91.08333333333333,231.0,data_value,12 month-ending,100,0.0105516397248132,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,12,12.166666666666664,89.0,data_value,12 month-ending,100,0.0142328494164532,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,57,57.08333333333333,261.0,data_value,12 month-ending,100,0.365948901037599,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,24,23.75,267.0,data_value,12 month-ending,100,0.102084219481072,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,1,1.4166666666666665,59.0,data_value,12 month-ending,100,0.0411982814431169,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,1,1.0,30.0,data_value,12 month-ending,100,0.0043001505052676,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,65,65.33333333333334,404.0,data_value,12 month-ending,100,0.322339436562791,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,178,177.66666666666669,976.0,data_value,12 month-ending,100,0.0059025406221277,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,11,10.666666666666668,93.0,data_value,12 month-ending,100,0.0209462466944204,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,0,0.0,35.0,data_value,12 month-ending,100,0.0225542712151114,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,11,11.0,128.0,data_value,12 month-ending,100,0.0192957067052581,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,19,18.75,162.0,data_value,12 month-ending,100,0.0369067778211975,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,24,23.66666666666667,196.0,data_value,12 month-ending,100,0.189753320683112,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,5,5.25,62.0,data_value,12 month-ending,100,0.34285071942446,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,54,53.75,214.0,data_value,12 month-ending,100,0.0449438202247191,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,0,0.0,27.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,6,6.416666666666667,74.0,data_value,12 month-ending,100,0.0055602921006783,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-07-01,2015,7,JUL,37,36.66666666666667,176.0,data_value,12 month-ending,100,0.201884253028264,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,43,42.83333333333333,152.0,data_value,12 month-ending,100,0.0163671478608138,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,9,9.333333333333334,17.0,data_value,12 month-ending,100,0.140277047168157,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,28,28.416666666666668,348.0,data_value,12 month-ending,100,0.0811678175846955,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,0,0.0,41.0,data_value,12 month-ending,100,0.010112245929821,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,24,24.08333333333333,176.0,data_value,12 month-ending,100,0.0265992818193909,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,80,79.75,,missing,12 month-ending,100,1.40159891137949,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,73,73.08333333333333,243.0,data_value,12 month-ending,100,0.0105358535094928,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,11,11.166666666666666,96.0,data_value,12 month-ending,100,0.0141053670921786,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,51,51.08333333333333,254.0,data_value,12 month-ending,100,0.364995993946408,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,0,0.0,281.0,data_value,12 month-ending,100,0.110600646588395,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,8,8.416666666666666,60.0,data_value,12 month-ending,100,0.0526716217007081,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,5,5.0,35.0,data_value,12 month-ending,100,0.0042826552462526,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,59,59.33333333333334,430.0,data_value,12 month-ending,100,0.337756089691886,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,146,145.66666666666669,1010.0,data_value,12 month-ending,100,0.0084112778413296,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,18,17.666666666666668,89.0,data_value,12 month-ending,100,0.0156702969521272,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,5,4.75,36.0,data_value,12 month-ending,100,0.0225441018993406,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,12,12.0,133.0,data_value,12 month-ending,100,0.0192882630919086,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,18,17.75,169.0,data_value,12 month-ending,100,0.0411540460925316,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,32,31.66666666666667,205.0,data_value,12 month-ending,100,0.202146741451471,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,0,0.0,61.0,data_value,12 month-ending,100,0.29673590504451,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,41,40.75,209.0,data_value,12 month-ending,100,0.0447199605230693,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,4,3.75,33.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,16,16.416666666666668,74.0,data_value,12 month-ending,100,0.0055540127742293,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-08-01,2015,8,AUG,23,22.66666666666667,177.0,data_value,12 month-ending,100,0.201884253028264,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,9,8.833333333333329,161.0,data_value,12 month-ending,100,0.0196360780206833,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,12,12.333333333333334,20.0,data_value,12 month-ending,100,0.140770719690304,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,35,35.41666666666667,340.0,data_value,12 month-ending,100,0.0771221017016619,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,0,0.0,46.0,data_value,12 month-ending,100,0.0101084978772154,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,21,21.08333333333333,205.0,data_value,12 month-ending,100,0.0266141986749931,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,80,79.75,,missing,12 month-ending,100,1.33222456045075,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,68,68.08333333333333,268.0,data_value,12 month-ending,100,0.0147414973149416,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,13,13.166666666666664,98.0,data_value,12 month-ending,100,0.0069949636261891,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,35,35.08333333333333,269.0,data_value,12 month-ending,100,0.369995888934567,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,26,25.75,313.0,data_value,12 month-ending,100,0.118895966029724,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,5,5.416666666666666,57.0,data_value,12 month-ending,100,0.0642786185940513,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,4,4.0,36.0,data_value,12 month-ending,100,0.0042808219178082,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,72,72.33333333333334,457.0,data_value,12 month-ending,100,0.353299982888605,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,161,160.66666666666669,1062.0,data_value,12 month-ending,100,0.0100831015620405,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,5,4.666666666666668,87.0,data_value,12 month-ending,100,0.0183040033470178,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,2,1.75,36.0,data_value,12 month-ending,100,0.0196822718965275,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,10,10.0,139.0,data_value,12 month-ending,100,0.0192049164586134,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,24,23.75,165.0,data_value,12 month-ending,100,0.0345871162991786,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,18,17.666666666666668,211.0,data_value,12 month-ending,100,0.216062544420753,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,0,0.0,67.0,data_value,12 month-ending,100,0.269148816866659,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,19,18.75,230.0,data_value,12 month-ending,100,0.0461325542057512,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2015-09-01,2015,9,SEP,7,6.75,32.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
