state_abbr,state_name,year,hs6,goods_description,shipment_records,total_quantity_kg,total_value_usd
TX,Texas,2023,291529,"LOADED INTO 1 20'CONTAINER(S) ACETIC ANHYDRIDE REAGENT 500ML UN 1715,ACETIC ANHY UN 1715,ACETIC ANHYDRIDE,CLASS 8 (3),PKG GRP II,FP 49.0000 C ,LIMITED QUANTITY,FLAMM. LIQUI D,CORROSIVE FE,SC FLASHPOINT 49 CE AMBER GLASS BOTTLE 2915240000 CHEMICALS NET WEIGHT :1.6200 KGS HS-NO 2915240000",1,10.0,115.77169
TX,Texas,2023,291529,"LOADED INTO 1 20'CONTAINER(S) ACETIC ANHYDRIDE REAGENT 500ML UN 1715,ACETIC ANHY UN 1715,ACETIC ANHYDRIDE,CLASS 8 (3),PKG GRP II,FP 49.0000 C ,LIMITED QUANTITY,FLAMM. LIQUI D,CORROSIVE FE,SC FLASHPOINT 49 CE AMBER GLASS BOTTLE 2915240000 CHEMICALS NET WEIGHT :4.8600 KGS HS-NO 2915240000",1,10.0,121.61162
TX,Texas,2023,291529,"LOADED INTO 1 20'CONTAINER(S) ACETIC ANHYDRIDE REAGENT 500ML UN 1715,ACETIC ANHY UN 1715,ACETIC ANHYDRIDE,CLASS 8 (3),PKG GRP II,FP 49.0000 C ,LIMITED QUANTITY,FLAMM. LIQUI D,CORROSIVE FE,SC FLASHPOINT 49 CE AMBER GLASS BOTTLE 2915240000 CHEMICALS NET WEIGHT :6.4800 KGS HS-NO 2915240000",1,100.0,228.56447
TX,Texas,2023,291529,"LOADED INTO 1 40'CONTAINER(S) SODIUM ACETATE ANHYDROUS 500GM BOTTLE, MALL POLYSTORMOR POLY/PLAST 2915292000 CHEMICALS NET WEIGHT :5.9880 KGS HS-NO 2915292000",1,10.0,266.195
TX,Texas,2023,291529,"LOADED INTO 1 40'CONTAINER(S) SODIUM ACETATE UPR BIO-RE 1KG 1000CC WHITE POLY BOTTLE,BLUE T/E C 2915292000 CHEMICALS NET WEIGHT :0.0998 KGS HS-NO 2915292000",1,1.0,29.624435
TX,Texas,2023,291533,"NA 1993 COMBUSTIBLE LIQUID, N.O.S., (2-BUTOXYETHYL ACETATE) COMBUSTIBLE LIQUID III (NOT REGULATED BY IMO) EASTMAN(TM) EB ACETATE, BULK EMN ORDER: 4545591 CUSTOMER ORDER: DI0196 AESPOST 62153935900 05/20/2023 IEC : 0309000122 GSTIN : 27AADCC4791N1Z4 PAN NO : AADCC4791N CRITICAL HANDLING INFO : AVOID CONTACT WITH SKIN. MINIMIZE EXPOSURE TO AIR. AFTER OPE NING, PURGE CONTAINER WITH NITROGEN BEFORE RECLOSING. PERIOD ICALLY TEST FOR PEROXIDE FORMATION ON LONG-TERM STORAGE. COMBUSTIBLE LIQUID, N.O.S., (2-BUTOXYETHYL ACETATE) IMO CLASS: COMB COMBUSTIBLE NA: 1993 MARINE POLLUTANT: NO EMS: PACKING GROUP: III (MINOR DANGER) FLASH POINT: 71 °C EMERGENCY CONTACT NAME: AS PER DGN EMERGENCY CONTACT NUMBER: AS PER DGN GROSS WEIGHT = 20783.585 KGS GROSS WEIGHT = 20783.585 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,30001.482421875
TX,Texas,2023,291560,"1 X 20 FT ISOTANK ISOBUTYRIC ACID EMN ORDER: 4698815 CUSTOMER ORDER: K/23/145 AESPOST 62153935900 8/15/2023 IEC CODE NO.: 0388097744, GSTIN: 27AAAFC5600N1ZJ , PAN # AAAFC5600N EMAIL ADDRESS: HS CODE: 2915600000 MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,15725.4560546875
TX,Texas,2023,291560,"1X20 FT ISOTANK UN 2529 ISOBUTYRIC ACID, 3 (8) III RQ (ISOBUTYRIC ACID) FLASHPOINT(59.0C) EMS NO:F-E, S-C EASTMAN(TM) ISOBUTYRIC ACID, BULK EMN ORDER:4698817 CUSTOMER ORDER:K/23/147 HS CODE: 2915600000 MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,291560,"EASTMAN(TM) ISOBUTYRIC ACID, BULK EMN ORDER: 4728944 CUSTOMER ORDER: K/23/174 AESPOST 62153935900 09/29/2023 HS CODE: 2915600000 CRITICAL HANDLING INFO : KEEP AWAY FROM HEAT SOURCES MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,16346.5322265625
TX,Texas,2023,291560,"HS CODE: 2707999090 SOLVESSO 200 UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. ( METHYLNAPHTHALENES ), 9, PG III MARINE POLLUTANT THIS SHIPMENT CONTAINS OIL 2707.99.90.90 ADDTL REF: 1004071780 1796 EMERGENCY CONTACT XOM BY CALLING CHEMTREC 7035273887 MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,15725.4560546875
TX,Texas,2023,291560,"HS CODE: 2915600000 1 20TK SLAC: 1 TANK UN 2529 ISOBUTYRIC ACID, 3 (8) III RQ (ISOBUTYRIC ACID) FLASHPOINT(59.0C) EASTMAN(TM) ISOBUTYRIC ACID, BULK EMN ORDER:4698816 CUSTOMER ORDER:K/23/146 AESPOST:62153935900 08/15/2023 MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,15725.4560546875
TX,Texas,2023,291560,"SOLVESSO 200 THIS SHIPMENT CONTAINS OIL UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. ( METHYLNAPHTHALENES ), 9, PG III MARINE POLLUTANT 2707.50.00.00 GROSS WEIGHT = 19876 KGS GROSS WEIGHT = 19876 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,38703.38671875
TX,Texas,2023,291560,"SOLVESSO 200 THIS SHIPMENT CONTAINS OIL UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. ( METHYLNAPHTHALENES ), 9, PG III MARINE POLLUTANT 2707.50.00.00 GROSS WEIGHT = 20500 KGS GROSS WEIGHT = 20500 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,38703.38671875
TX,Texas,2023,291714,ANHIDRIDO MALEICO,1,25000.0,25052.065
TX,Texas,2023,291735,ANHIDRIDO FTALICO,1,22000.0,32771.195
TX,Texas,2023,291814,"LOADED INTO 1 40'CONTAINER(S) CITRIC ACID 1HYD GRN USP 500GM BOTTLE, 950CC WIDE MOUTH AMBER GLAS 2918140000 CHEMICALS NET WEIGHT :5.9880 KGS HS-NO 2918140000",1,100.0,1599.5498046875
TX,Texas,2023,292119,2X20 FT ISOTANKS AMINE ACETATE ORDER # 5016533 HS CODE: 2921196190 NON HAZARDOUS PRODUCT GROSS WEIGHT = 20293 KGS GROSS WEIGHT = 20293 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,2,200000.0,37851.9375
TX,Texas,2023,292119,3X20 FT ISOTANKS AMINE ACETATE NON HAZARDOUS PRODUCT GROSS WEIGHT = 20457 KGS GROSS WEIGHT = 20457 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,3,300000.0,56777.90625
TX,Texas,2023,292121,"LOADED INTO 1 40'CONTAINER(S) DISOD EDTA RE DIHYD CRYS 500GM 500CC WHITE POLY BOTTLE,BLUE T/E CA 2922498050 CHEMICALS NET WEIGHT :1.4970 KGS HS-NO 2922498050",2,20.0,147.70586
TX,Texas,2023,292121,"LOADED INTO 1 40'CONTAINER(S) DISOD EDTA RE DIHYD CRYS 500GM 500CC WHITE POLY BOTTLE,BLUE T/E CA 2922498050 CHEMICALS NET WEIGHT :2.4950 KGS HS-NO 2922498050",1,10.0,544.720947265625
TX,Texas,2023,292129,"DANGEROUS LIQUIDS DPA ISOTANK IMDG: UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S., MOLTEN (DIPHENYLAMINE), 9, III, MARINE POLLUTANT CHEMICALS HS-NO 2921447000 CRITICAL HANDLING INFO : PROTECT FROM MOISTURE GROSS WEIGHT = 22734 KGS GROSS WEIGHT = 22734 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",4,400000.0,35525.65625
TX,Texas,2023,292129,"UN1993 FLAMMABLE LIQUID, N.O.S (TURPENTINE, METHYL ISOBUTYL KETONE) 3, PG III FL PT 29 DEGREES C CRUDE WOOD TURPENTINE TANK TRUCK CRITICAL HANDLING INFO : KEEP AWAY FROM HEAT MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,15725.4560546875
TX,Texas,2023,292159,"1 20FT ISOTANK - DANGEROUS LIQUIDS DPA ISOTANK IMDG: UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (DIPHENYLAMINE), 9, III, MARINE POLLUTANT HS 292144 CRITICAL HANDLING INFO : PROTECT FROM MOISTURE GROSS WEIGHT = 22725 KGS GROSS WEIGHT = 22725 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,292159,1 X 20 FT ISOTANK (S) DPA ISOTANK DIPHENYLAMINE IEC: 0504023039 PAN AACCB3880A GST 27AACCB3880A1Z1 MEGHALI.SALEKAR CRITICAL HANDLING INFO : PROTECT FROM MOISTURE GROSS WEIGHT = 20000 KGS GROSS WEIGHT = 20000 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,1,100000.0,18270.5703125
TX,Texas,2023,292159,"4 X 20FT ISOTANK - DANGEROUS LIQUIDS DPA ISOTANK IMDG: UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S., MOLTEN (DIPHENYLAMINE), 9, III, MARINE POLLUTANT HS CODE: 2921447000 ADDTL REF: 5000331253 CRITICAL HANDLING INFO : PROTECT FROM MOISTURE GROSS WEIGHT = 22680 KGS GROSS WEIGHT = 22680 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",4,400000.0,73127.2421875
TX,Texas,2023,292159,"DPA ISOTANK IMDG: UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S., MOLTEN (DIPHENYLAMINE), 9, III, MARINE POLLUTANT HS 292144 CHEMICALS CRITICAL HANDLING INFO : PROTECT FROM MOISTURE GROSS WEIGHT = 26531 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",4,400000.0,73082.28125
TX,Texas,2023,292215,"1 X 20 FT ISOTANK TRIETHANOLAMINE 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT: 24077 KGS HS: 292215 FREIGHT FORWARDER REF C00005450 GROSS WEIGHT = 24077 KGS GROSS WEIGHT = 24077 KGS MARINE POLLUTANT: NO",1,100000.0,0.0
TX,Texas,2023,292215,"1 X 20 FT ISOTANK TRIETHANOLAMINE 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT: 24413 KGS HS: 292215 GROSS WEIGHT = 24413 KGS GROSS WEIGHT = 24413 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,18281.810546875
TX,Texas,2023,292215,"1X20 FT ISOTANK TEA 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT: 24721 KGS HS: 2922.15 1. DTHD FREE OUT 2. NO OTHER CARRIER CHARGES WHATSOEVER WILL BE APPLICABLE AT DESTINATION TO JMB-STOLT A/C. GROSS WEIGHT = 24721 KGS GROSS WEIGHT = 24721 KGS MARINE POLLUTANT: NO",1,100000.0,17762.828125
TX,Texas,2023,292215,2X20 FT ISOTANKS TRIETHANOLAMINE 85 GROSS WEIGHT = 24567 KGS GROSS WEIGHT = 24567 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,2,200000.0,35525.65625
TX,Texas,2023,292215,"2X20 FT ISOTANKS TRIETHANOLAMINE 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III HS: 292215 GROSS WEIGHT = 24222 KGS GROSS WEIGHT = 24222 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,18281.810546875
TX,Texas,2023,292215,2X20 FT ISOTANKS TRIETHANOLAMINE DELIVERY # 80003162 NON HAZARDOUS PRODUCT GROSS WEIGHT = 19976 KGS GROSS WEIGHT = 19976 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,2,200000.0,37851.9375
TX,Texas,2023,292215,"HS CODE: 2922150000 TRIETHANOLAMINE 85% + 15% DIETHANOLAMINE. UN3082/ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S.(DIETHANOLAMINE)/9/PGIII/ RQ (DIETHANOLAMINE)/MARKED 3082/ LABEL/PLACARDED:CLASS 9/HAZMAT STCC=4960131/ NET/GROSS WEIGHT: 24676 KGS HS CODE: 2922.15 GROSS WEIGHT = 24676 KGS GROSS WEIGHT = 24676 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,18270.5703125
TX,Texas,2023,292215,"HS CODE: 2922150000 TRIETHANOLAMINE 85% + 15% DIETHANOLAMINE. UN3082/ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S.(DIETHANOLAMINE)/9/PGIII/ RQ (DIETHANOLAMINE)/MARKED 3082/ LABEL/PLACARDED:CLASS 9/HAZMAT STCC=4960131/ NET/GROSS WEIGHT: 24721 KGS HS CODE: 2922.15 FREIGHT FORWARDER REF C00005447 IEC: 0388120347 GST :27AABCA7516M1ZH PAN: AABCA7516M GROSS WEIGHT = 24721 KGS GROSS WEIGHT = 24721 KGS MARINE POLLUTANT: NO",1,100000.0,18270.5703125
TX,Texas,2023,292217,"1 X 20 FT ISOTANK TEA 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT: 24948 KGS HS CODE: 292215 FREIGHT FORWARDER REF C00005448 GROSS WEIGHT = 24948 KGS GROSS WEIGHT = 24948 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,17762.828125
TX,Texas,2023,292217,"TEA 85% UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S.(DIETHANOLAMINE) 9 , PG III, RQ (DIETHANOLAMINE) EMS NUMBER F-A, S-F NET/GROSS WEIGHT: 24413 KGS HS:2922.15.0000 GROSS WEIGHT = 24413 KGS GROSS WEIGHT = 24413 KGS",1,100000.0,18270.5703125
TX,Texas,2023,292217,"TEA 85% UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S.(DIETHANOLAMINE) 9 , PG III, RQ (DIETHANOLAMINE) EMS NUMBER F-A, S-F NET/GROSS WEIGHT: 24630KGS HS:2922.15.0000 FREIGHT FORWARDER REF C00005445 GROSS WEIGHT = 24630 KGS GROSS WEIGHT = 24630 KGS MARINE POLLUTANT: NO",1,100000.0,18270.5703125
TX,Texas,2023,292219,"1 X 20 FT ISOTANK TEA 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT: 23896 KGS HS CODE: 292215 FREIGHT FORWARDER REF C00005448 GROSS WEIGHT = 23896 KGS GROSS WEIGHT = 23896 KGS MARINE POLLUTANT: NO",1,100000.0,17762.828125
TX,Texas,2023,292219,"1 X 20 FT ISOTANK TRIETHA NOLAMINE 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT : 24041 KGS HS: 292215 FREIGHT FORWARDER REF C00005489 GROSS WEIGHT = 27701 KGS MARINE POLLUTANT: NO",1,100000.0,0.0
TX,Texas,2023,292219,"1 X 20 FT ISOTANK TRIETHA NOLAMINE 85 UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III NET/GROSS WEIGHT : 24059 KGS HS: 292215 GROSS WEIGHT = 27719 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,18281.810546875
TX,Texas,2023,292219,1X20 FT ISOTANK ANGLAMOL 99 COMMODITY CODE : 3811210000 HARMONIZED CODE: 381121 GROSS WEIGHT = 20466.3 KGS GROSS WEIGHT = 20466.3 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,1,100000.0,18925.96875
TX,Texas,2023,292219,"2X20 FT ISOTANKS TRIETHANOLAMINE 85% + 15% DIETHANOLAMINE UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (DIETHANOLAMINE), CLASS 9, PG III HS: 292215 GROSS WEIGHT = 24222 KGS GROSS WEIGHT = 24222 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,36563.62109375
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY ) 2905120050 CHEMICALS NET WEIGHT :377.3120 KGS HS-NO 2905120050",1,1000.0,8918.3251953125
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :116.0960 KGS HS-NO 2905120050",3,3000.0,13350.8251953125
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :188.6560 KGS HS-NO 2905120050",1,1000.0,8713.9326171875
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :464.3840 KGS HS-NO 2905120050",2,2000.0,17836.650390625
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :507.9200 KGS HS-NO 2905120050",1,1000.0,0.0
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :580.4800 KGS HS-NO 2905120050",1,1000.0,8918.3251953125
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :928.7680 KGS HS-NO 2905120050",1,10000.0,34106.0859375
TX,Texas,2023,292219,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL REAGENT SPECT 4L UN 1219,ISOPROPANOL,CL UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 4L NARROW MOUTH AMBER GLASS BOTTLE 2905120050 CHEMICALS NET WEIGHT :25.2880 KGS HS-NO 2905120050",1,100.0,1599.5498046875
TX,Texas,2023,292219,"LOADED INTO 1 40'HIGH CUBE CONTAINER 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :725.6000 KGS HS-NO 2905120050",1,1000.0,9337.15234375
TX,Texas,2023,292219,"LOADED INTO 1 40'HIGH CUBE CONTAINER 2-PROPANOL CMOS 330LB UN 1219,ISOPROPANOL,CLASS 3 UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 55GL BLACK POLYETHYLENE DRUM 2905120050 CHEMICALS NET WEIGHT :1197.2800 KGS HS-NO 2905120050",1,10000.0,31400.341796875
TX,Texas,2023,292219,"LOADED ONTO 36 PALLETS LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 32LB UN 1219,ISOPROPANOL,CLASS 3 , UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 5GL JERRICAN (POLY PAIL) 2905120050 CHEMICALS NET WEIGHT :464.3840 KGS HS-NO 2905120050",1,1000.0,8713.9326171875
TX,Texas,2023,292219,"TEA 85% UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S.(DIETHANOLAMINE) 9 , PG III, RQ (DIETHANOLAMINE) EMS NUMBER F-A, S-F NET/GROSS WEIGHT: 24,757.000 KGS HS:2922.15.0000 FREIGHT FORWARDER REF C00005446 GROSS WEIGHT = 24757 KGS GROSS WEIGHT = 24757 KGS MARINE POLLUTANT: NO",1,100000.0,18270.5703125
TX,Texas,2023,292249,ACIDO ETILENDIAMINOTETRACETICO (EDTA),1,20000.0,32438.481
TX,Texas,2023,292320,1X20 FT ISOTANK SOYA LECITHIN LIQUID INDUSTRIAL GRADE NON HAZARDOUS PRODUCT GROSS WEIGHT = 19423 KGS GROSS WEIGHT = 19423 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,1,100000.0,17511.3359375
TX,Texas,2023,292320,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 330LB UN 1219,ISOPROPANOL,CLASS 3 UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 55GL BLACK POLYETHYLENE DRUM 2905120050 CHEMICALS NET WEIGHT :1197.2800 KGS HS-NO 2905120050",3,30000.0,87754.021484375
TX,Texas,2023,292320,"LOADED INTO 1 40'CONTAINER(S) 2-PROPANOL CMOS 330LB UN 1219,ISOPROPANOL,CLASS 3 UN 1219,ISOPROPANOL,CLASS 3 ,P KG GRP II,FP 12.0000 C,FLAMM. LIQUID FE,SD FLASHPOINT 12 CE 55GL BLACK POLYETHYLENE DRUM 2905120050 CHEMICALS NET WEIGHT :598.6400 KGS HS-NO 2905120050",2,2000.0,13266.31298828125
TX,Texas,2023,292320,"LOADED INTO 1 40'HIGH CUBE CONTAINER METHANOL CMOS GRADE 4L UN 1230,METHANOL,CLASS 3 (6 UN 1230,METHANOL,CLASS 3 (6.1) ,PKG GRP II,FP 12.0000 C,FLAMM . LIQUID,TOXIC FE,SD FLASHPOINT 12 CE 4L POLY BOTTLE PRESSURE BOTTOM 2905110000 CHEMICALS NET WEIGHT :690.5500 KGS HS-NO 2905110000",2,2000.0,25495.392578125
TX,Texas,2023,292690,"LOADED INTO 1 20'CONTAINER(S) ACETONITRILE HPLC AR 4L UN 1648,ACETONITRILE,CLASS UN 1648,ACETONITRILE,CLASS 3 , PKG GRP II,FP 2.00000 C,FLAMM. LIQUID FE,SD FLASHPOINT 2 CE 4L NARROW MOUTH AMBER GLASS BOTTLE 2926900005 CHEMICALS NET WEIGHT :25.2880 KGS HS-NO 2926900005",1,100.0,1599.5498046875
TX,Texas,2023,292690,"LOADED INTO 1 20'CONTAINER(S) ACETONITRILE HPLC AR 4L UN 1648,ACETONITRILE,CLASS UN 1648,ACETONITRILE,CLASS 3 , PKG GRP II,FP 2.00000 C,FLAMM. LIQUID FE,SD FLASHPOINT 2 CE 4L NARROW MOUTH AMBER GLASS BOTTLE 2926900005 CHEMICALS NET WEIGHT :341.3900 KGS HS-NO 2926900005",1,1000.0,13258.82421875
TX,Texas,2023,292690,"LOADED INTO 1 20'CONTAINER(S) ACETONITRILE HPLC AR 4L UN 1648,ACETONITRILE,CLASS UN 1648,ACETONITRILE,CLASS 3 , PKG GRP II,FP 2.00000 C,FLAMM. LIQUID FE,SD FLASHPOINT 2 CE 4L NARROW MOUTH AMBER GLASS BOTTLE 2926900005 CHEMICALS NET WEIGHT :347.7100 KGS HS-NO 2926900005",1,1000.0,12259.0859375
